,artist_name,track_name,track_id,popularity,release_date_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1573,Adolfo Urias y Su Lobo Norteño,La Venganza Del Tahur,2GNfeAmaQ7Il2T1NEpRERr,0.35,1985,0.713,0.688,8,-4.469,1,0.0331,0.311,0.0,0.0639,0.807,93.084,192240,5
1574,Clio,Faces - Prod. by Roberto Ferrante - 2020 Remaster,7zUkx37JJ7iz3ru4Y7Zd26,0.42,1985,0.804,0.881,0,-4.369,1,0.0389,0.0856,0.0384,0.0522,0.96,120.067,340733,4
1575,Strawberry Switchblade,10 James Orr Street,41s0LioH5zbnucHK1PbuQb,0.36,1985,0.586,0.494,9,-11.021,1,0.0303,0.0585,0.0,0.117,0.442,119.947,178266,4
1576,D.R.I.,I'd Rather Be Sleeping,3mewIGrpGHaQ9sIIa31zca,0.37,1985,0.417,0.67,4,-8.337,0,0.0672,0.0116,0.0771,0.115,0.541,88.024,67933,4
1577,Suzanne Vega,Marlene On The Wall - Live,2WMay5ANq2NNjrxRcKAvkN,0.46,1985,0.608,0.37,6,-15.055,0,0.034,0.597,0.0,0.0987,0.33,112.554,219173,4
1578,José Alfredo Jimenez,Alma de Acero,5pO5FYnyg1UDcfsCAwjO18,0.43,1985,0.332,0.202,9,-16.594,1,0.0498,0.717,2.92e-06,0.281,0.578,180.66,150373,3
1579,Faith No More,We Care a Lot,0LGLroYa8j2Y2gcYxCNuKz,0.4,1985,0.66,0.754,11,-5.224,0,0.0822,0.00954,0.0,0.0786,0.89,106.389,249987,4
1580,The Rah Band,Clouds Across the Moon,1GT9jsKDk6osfnR5lWIUMD,0.47,1985,0.658,0.583,7,-12.24,1,0.113,0.159,6.2e-05,0.307,0.498,101.053,285067,4
1581,Tommy Flanagan Trio,You Go To My Head,366IPHOgIJJNwxJlfAcnv9,0.41,1985,0.393,0.0927,3,-21.289,1,0.0401,0.98,0.895,0.197,0.207,76.734,267893,4
1582,Red Hot Chili Peppers,If You Want Me To Stay - Remastered,0fZu9ojDt6XZLDg6dos2EM,0.41,1985,0.829,0.791,5,-5.802,0,0.0709,0.0728,0.0582,0.0676,0.794,100.477,247333,4
1583,La Sonora Dinamita,El Ciclón,600dZrg589AF9rtNoBuxme,0.35,1985,0.875,0.579,8,-6.801,1,0.0445,0.388,0.0103,0.0896,0.855,105.084,229680,4
1584,Anthrax,Medusa,7qYHH6ygW9GeNY7SVWf9ok,0.4,1985,0.334,0.814,11,-14.175,0,0.0447,0.0247,0.000593,0.501,0.676,150.813,284040,4
1585,Kate Bush,Jig Of Life - 2018 Remaster,1cNX4R3TZusp5uxmaNjHLq,0.34,1985,0.403,0.667,7,-12.436,1,0.143,0.12,0.0051,0.663,0.577,130.585,243733,4
1586,Mary Jason,By Your House,7kfwFyByiCdwr1VCZyGeFc,0.42,1985,0.541,0.338,7,-17.735,1,0.11,0.838,0.00025,0.179,0.155,116.245,304888,4
1587,Whitney Houston,You Give Good Love,2BmrTfv7o5fMApOtEHWhXX,0.37,1985,0.491,0.514,2,-7.809,0,0.04,0.699,0.0,0.0924,0.491,149.833,275387,4
1588,The Replacements,Kiss Me on the Bus,7b8BgGpMDmNjkOzfMfxCzi,0.33,1985,0.421,0.946,11,-6.136,0,0.0997,0.0497,0.0,0.319,0.484,165.546,173467,4
1589,Sisters of Mercy,Black Planet,0sAVYHgKRKG7k9akb7xnjE,0.4,1985,0.537,0.799,9,-11.589,0,0.049,0.0851,0.85,0.0515,0.551,122.423,281827,4
1590,Doris Day,If I Give My Heart to You - 78 rpm Version,6XQQzBM6o613RDcrMP2ea7,0.38,1987,0.412,0.143,9,-16.036,1,0.0455,0.964,1.21e-06,0.1,0.203,130.797,169240,4
1591,Los Invasores De Nuevo León,Florentino Ventura,0rnkDN36KTqBxDX634sUi3,0.42,1987,0.709,0.464,5,-11.464,1,0.182,0.164,0.0,0.0591,0.821,96.672,181933,4
1592,Frances Ruffelle,On My Own,0XLXG7LJ8jLMhHC5qH9rq6,0.36,1987,0.321,0.0816,5,-19.424,1,0.0381,0.967,0.000126,0.124,0.155,109.303,251600,4
1593,Tanya Goodman,Someday Baby,5RLzKRdcQHbkGJuX1OzAmd,0.37,1987,0.419,0.11,10,-18.872,1,0.0319,0.9,0.0,0.139,0.448,107.47,163000,4
1594,Embrace,Money,0UCu4HpiLEFEJiSHCx5df7,0.38,1987,0.416,0.844,4,-5.758,1,0.144,0.00914,0.131,0.351,0.591,164.764,157760,4
1595,Mötley Crüe,Jailhouse Rock - Live,6R0vFLVyjHaOuXomjXijwg,0.42,1987,0.288,0.983,10,-5.876,1,0.216,0.0437,0.00177,0.743,0.0676,119.659,283973,4
1596,Celtic Frost,Mexican Radio,2ksadH0rmJCMAQ8r3Najnt,0.45,1987,0.245,0.933,4,-8.148,0,0.0863,3.43e-05,0.182,0.0437,0.456,178.555,209000,4
1597,Dolly Parton,The Pain of Loving You - 2015 Remaster,3zQzQUYoDGIZOUM0BL84mM,0.41,1987,0.403,0.391,11,-11.551,1,0.0303,0.689,0.0,0.188,0.604,172.049,153920,4
1598,Tanya Goodman,Playing a Lullaby,2FGwppLiQNwOf9L1xpP0nX,0.37,1987,0.41,0.166,10,-17.586,1,0.0315,0.895,0.00252,0.313,0.404,149.179,258160,3
1599,Def Leppard,Excitable,07FG0741wKv9I9kphNf9lO,0.41,1987,0.641,0.975,11,-5.448,0,0.0474,0.00548,0.00793,0.0828,0.585,134.034,259342,4
1600,King Diamond,Abigail,1nGUPxgKc1wmWfi8OkCCic,0.43,1987,0.313,0.79,9,-12.718,1,0.0468,0.00285,0.77,0.328,0.587,146.645,290693,4
1601,Paul McCartney,No More Lonely Nights,5uogMVrrsisSarR4RO4E7K,0.52,1987,0.317,0.31,5,-17.88,1,0.0332,0.0562,1.44e-05,0.16,0.501,172.81,276227,4
1602,George Harrison,When We Was Fab - Remastered 2004,6fAADiK2jnjdm5QRI7hSYc,0.43,1987,0.507,0.6,5,-9.088,1,0.0236,0.59,0.00408,0.291,0.387,92.416,239853,4
1603,Sisters of Mercy,Lucretia My Reflection,1FyfPd5AMMjrorTdu3wASG,0.35,1987,0.602,0.776,9,-9.204,1,0.0311,0.129,0.77,0.193,0.923,129.458,297160,4
1604,The Cult,Born To Be Wild,3OcsJwdFNp5PI9p9to8FE3,0.49,1987,0.496,0.918,9,-7.117,1,0.148,0.00767,0.00172,0.0899,0.641,133.106,235027,4
1605,The Dave Brubeck Quartet,Maria,4dQmO0TSFuCdmsdkFtZigJ,0.42,1987,0.498,0.212,7,-18.364,1,0.0493,0.852,0.00407,0.0839,0.466,79.549,195027,4
1606,The Smiths,Death of a Disco Dancer - 2011 Remaster,1Nov3Bi6sKCDnnuhjPJTCY,0.43,1987,0.26,0.864,9,-7.599,1,0.0541,0.0134,0.204,0.0924,0.56,171.035,326253,4
1607,Anthrax,Among The Living,0MuJLuEaZuXX8aMBFCrTE4,0.42,1987,0.307,0.987,4,-10.409,1,0.113,0.00024,0.000192,0.139,0.0395,155.737,316867,4
1608,Tropical Panamá,El Rorro,4zn7eDDGIFAdIYF6DrFNwQ,0.41,1987,0.67,0.703,0,-7.23,1,0.163,0.522,0.000322,0.141,0.93,171.536,184387,4
1609,Ludwig van Beethoven,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": I. Allegro",298QgpoW98lsDj7IK5ShHc,0.43,1987,0.356,0.0566,5,-20.647,1,0.0437,0.978,0.186,0.0616,0.205,147.17,580827,4
1610,Linda Ronstadt,La Cigarra (The Cicada),1G2RpIZfWkZB6pRYDQNS6S,0.41,1987,0.525,0.263,9,-12.355,1,0.0412,0.505,1.79e-06,0.228,0.462,135.717,229467,3
1611,Rosanne Cash,Tennessee Flat Top Box,3mvceoVepgscXHh7qhYbEh,0.38,1987,0.606,0.639,5,-16.012,0,0.0307,0.147,5.42e-05,0.137,0.972,97.543,189107,4
1612,The Jesus and Mary Chain,Darklands,7r1i1TZUGZQDxR5QHX4Mmx,0.44,1987,0.57,0.777,7,-6.537,1,0.027,0.00294,0.181,0.0477,0.487,107.982,329979,4
1613,Lupita D'Alessio,Mudanzas,1UPPpJhqQW34QGEjRx32jF,0.53,1987,0.428,0.724,10,-7.243,1,0.0496,0.247,1.08e-06,0.106,0.339,143.915,231967,4
1614,Echo & the Bunnymen,Bedbugs and Ballyhoo,1eRyJZwEo3ewJq4hDzFhXO,0.35,1987,0.593,0.864,9,-6.987,0,0.028,0.155,0.00182,0.0962,0.864,106.029,209120,4
1615,Édith Piaf,Sous le ciel de Paris,6FYwnJ9Qx1EzSXWDGTkueW,0.5,1987,0.317,0.236,5,-9.514,0,0.0358,0.896,0.0,0.229,0.413,186.387,213640,3
1616,Pink Floyd,Signs of Life,5IuSQa3vuy5ZGw0ZxJ9z3a,0.4,1987,0.249,0.297,11,-20.57,1,0.0835,0.109,0.222,0.0875,0.0551,117.168,261858,4
1617,Tom Petty and the Heartbreakers,It'll All Work Out,18N4jiKRHtC5v5bgMtFeUF,0.38,1987,0.583,0.268,7,-17.829,1,0.0306,0.73,5.61e-05,0.335,0.459,136.619,191533,3
1618,Mississippi Mass Choir,Near The Cross-Trad. Arrangement,5AkwxyxtzJEfwvyaOUJPKB,0.36,1987,0.305,0.558,1,-12.18,1,0.0554,0.0879,0.0,0.0483,0.468,130.54,580093,3
1619,The Deele,Just My Luck,3krzmKAXsI1W2a3qyja16J,0.35,1987,0.659,0.558,6,-9.863,0,0.0484,0.0447,0.00157,0.12,0.921,78.611,272947,4
1620,Tommy Olivencia,Lápiz De Carmín,7HLmlFBInZLxTZrhQxvtgc,0.42,1987,0.726,0.735,10,-3.986,0,0.0494,0.443,0.0,0.0798,0.715,96.465,273680,4
1621,Highway 101,The Bed You Made for Me,1jq249AoofD5GjfAqBrlZW,0.4,1987,0.615,0.456,8,-12.586,1,0.0332,0.168,0.0,0.0795,0.722,138.463,209387,4
1622,Los Tigres Del Norte,La Muerte Del Soplon,6mFAv3qzjbvGHmPTcYhCyS,0.42,1987,0.855,0.339,9,-11.391,1,0.153,0.386,0.0,0.267,0.749,108.766,170960,4
1623,Andrew Lloyd Webber,Angel Of Music,48eRbUfNOF4xnNHwSSYubb,0.42,1987,0.322,0.0808,10,-18.937,1,0.0419,0.931,2.03e-05,0.115,0.153,111.298,140267,4
1624,Tanya Goodman,Hushabye Street,4nHC5PR3JIpZtyss3XP9u9,0.37,1987,0.509,0.124,1,-18.857,1,0.0319,0.948,0.0,0.123,0.456,106.782,194333,3
1625,2 LIVE CREW,Get It Girl,7DEpSeyiupvwY5tB8Yqbhh,0.37,1987,0.882,0.6,4,-13.33,0,0.156,0.00835,1.1e-05,0.602,0.427,124.597,235867,4
1626,Linda Ronstadt,Tu Solo Tu (You Only You),0F2W2h6bBonkl2THGX7I5q,0.38,1987,0.441,0.133,7,-13.954,1,0.0354,0.659,0.0,0.175,0.439,78.449,192400,4
1627,Art Tatum,Night And Day,4kutk0onBpr8xcwfXItJDJ,0.41,1987,0.575,0.119,3,-18.47,1,0.0954,0.923,0.00796,0.17,0.452,96.91,367600,4
1628,Ace Frehley,Rock Soldiers,7DRkxr8eGnAwcNIbdAWcxM,0.39,1987,0.519,0.844,4,-10.832,0,0.0482,0.114,6.45e-06,0.135,0.255,104.985,306333,4
1629,Dan Hill,Can't We Try,1QmI0XD18Ma4vUFLIGmXy4,0.45,1987,0.564,0.31,9,-13.408,0,0.0321,0.503,0.0,0.0597,0.278,120.089,240733,4
1630,Oingo Boingo,Not My Slave,3LbrkiQ3xkocEwldJ9Jzed,0.44,1987,0.631,0.838,0,-12.048,1,0.0418,0.051,0.00141,0.381,0.77,105.496,282960,4
1631,"Hank Williams, Jr.",Keep Your Hands To Yourself,1BxqzBVeusLt00wy6Q0AUb,0.36,1987,0.697,0.804,9,-9.345,1,0.0341,0.103,6.94e-06,0.0463,0.727,115.904,218227,4
1632,Terrence Mann,Overture / Work Song,1J9f8hnL1JpkzQwwDMhhx8,0.35,1987,0.418,0.225,1,-17.642,1,0.0328,0.693,1.91e-06,0.233,0.268,78.566,213493,4
1633,The Cure,Catch,2aJ6PwdTLJRhOMX7KIySvv,0.36,1987,0.529,0.736,2,-8.394,1,0.0307,0.637,1.44e-05,0.253,0.572,105.188,165067,4
1634,The Cars,You Are the Girl,4Dvfdhc0DnWUSKZgDe6opm,0.44,1987,0.684,0.79,7,-10.247,1,0.035,0.049,0.000459,0.693,0.956,138.153,233293,4
1635,KISS,Reason To Live,3onHM3etsRdtbTS7cgwkNb,0.48,1987,0.497,0.692,5,-7.071,1,0.032,0.579,1.98e-05,0.0828,0.48,92.94,240267,4
1636,Don Williams,Some Broken Hearts Never Mend - Single Version,6OREPdoHWU3IehSiZA6rcw,0.36,1987,0.633,0.433,9,-16.442,1,0.0264,0.228,0.0775,0.0751,0.816,97.527,168360,4
1637,Los Bukis,La Mujer Más Especial,1qBKS6gc4WAXVqzsVbnLGA,0.42,1987,0.619,0.753,9,-13.134,1,0.081,0.387,0.0,0.394,0.865,168.809,186427,4
1638,The Stone Roses,Sally Cinnamon - Single Mix,7x9E5FckzFbSNX5pqKAVNS,0.55,1987,0.317,0.596,7,-12.664,1,0.036,0.00417,0.0,0.252,0.298,130.526,173000,4
1639,Ian Tyson,Navajo Rug,2Jcn96seSoIqwrNPvvO6Fu,0.35,1987,0.658,0.419,9,-15.285,1,0.0451,0.256,0.0,0.252,0.703,167.366,174000,4
1640,Chet Swiatkowski,Rhapsody On A Theme Of Paganini,3IVRKFT7Gv6082EI5zvja4,0.37,1980,0.234,0.0797,1,-20.038,1,0.0357,0.985,0.856,0.0686,0.0397,136.655,173493,4
1641,The Police,Behind My Camel,3ubCAVpBwpNiFpeOShjNTt,0.4,1980,0.261,0.325,7,-9.589,1,0.0266,0.0686,0.799,0.293,0.198,85.22,173600,4
1642,Eagles,I Can't Tell You Why - Live; 1999 Remaster,1Zl7sACtkrBOYZwAUDVSaq,0.38,1980,0.473,0.527,2,-8.924,1,0.0242,0.312,0.0434,0.834,0.451,84.505,317933,4
1643,Julio Iglesias,Hey,6bOI1SYcJRFZzOvYrAFyvw,0.44,1980,0.543,0.337,2,-15.481,1,0.037,0.307,0.0,0.242,0.334,103.454,298093,4
1644,John Williams,The Battle in the Snow,6quL0XEmUeHqbXTStEXCJx,0.35,1980,0.248,0.547,0,-13.829,1,0.0427,0.536,0.889,0.0941,0.278,87.15,222800,4
1645,X,"Your Phone's off the Hook, But You're Not",1FGgRtDDmpThMJhMV9RfWl,0.31,1980,0.514,0.825,11,-5.09,0,0.0344,0.00103,0.013,0.0651,0.821,102.746,145600,4
1646,Pat Benatar,Wuthering Heights,5qEzneq8mLbYur4YWvNHpw,0.36,1980,0.628,0.377,9,-11.683,1,0.0311,0.222,0.0,0.103,0.306,128.046,269200,4
1647,Saxon,747 (Strangers in the Night) - 2009 Remastered Version,1EORu8Coheibl21VjHtbRg,0.46,1980,0.478,0.937,0,-6.173,0,0.106,0.00771,0.0181,0.84,0.294,131.418,298401,4
1648,Vera,Take Me to the Bridge,4swOfLpGpRXhJaJjYjBuIH,0.45,1980,0.646,0.632,9,-8.203,0,0.0394,0.0118,0.00245,0.0778,0.841,131.846,423004,4
1649,Talking Heads,Listening Wind - 2005 Remaster,438kAOxGJQtpEkVMom9WXJ,0.4,1980,0.725,0.788,11,-8.312,0,0.0837,0.501,0.568,0.292,0.942,144.418,282907,4
1650,Wipers,Wait a Minute,4nXaTn2GtlF3VETcECzOLp,0.35,1980,0.494,0.888,4,-3.753,1,0.0511,0.00125,0.891,0.0906,0.688,157.784,182653,4
1651,Eagles,New Kid in Town - Live; 1999 Remaster,5YmWWyPfV4goMlTfCawehu,0.4,1980,0.54,0.643,4,-7.425,1,0.0298,0.411,0.0142,0.736,0.369,108.009,353467,4
1652,Talking Heads,Seen and Not Seen - 2005 Remaster,58uyNQ2aC329uLMZpU9Ptz,0.39,1980,0.771,0.748,2,-10.012,1,0.0653,0.111,0.912,0.0549,0.787,98.183,204520,4
1653,Change,A Lovers Holiday - Alternate Version,5N1QqDvcsqU5oqViKJdhJ4,0.32,1980,0.922,0.383,2,-12.859,1,0.255,0.0252,0.0197,0.0866,0.825,116.345,389352,4
1654,The Byrds,Mr. Tambourine Man,691UfzALYfLjSwfenfOg4N,0.34,1980,0.478,0.548,2,-10.311,1,0.0318,0.68,0.761,0.349,0.878,120.886,138000,4
1655,Van Halen,In a Simple Rhyme - 2015 Remaster,2f9y3oDBgVJshhcivXR3mk,0.33,1980,0.333,0.898,6,-6.826,1,0.0852,0.0769,0.0,0.0917,0.298,135.662,280494,4
1656,Motörhead,Shoot You in the Back,2ubqQVBTjD4RNEmxmqq6qV,0.4,1980,0.308,0.974,1,-4.207,1,0.078,0.0282,0.0697,0.283,0.214,126.199,158747,4
1657,The Temptations,Silent Night,2mtm0aF6c7Yd66sFaE3ipu,0.32,1980,0.512,0.362,0,-9.661,1,0.0267,0.545,0.00133,0.0813,0.364,131.427,365720,3
1658,Cheap Trick,Just Got Back,2CVOw6RykQVHUtkTillT4M,0.39,1980,0.451,0.871,6,-9.943,0,0.0479,0.00125,0.0757,0.462,0.853,178.276,125227,4
1659,Bruce Springsteen,Point Blank,6yMh8Xi6hhSNXtPe2e7tlj,0.42,1980,0.479,0.423,11,-13.126,0,0.0357,0.12,3.16e-05,0.104,0.407,116.06,366987,4
1660,John Williams,Hyperspace,4ERdD8UDCFMoF35uQVh9Mc,0.35,1980,0.312,0.29,0,-20.294,1,0.0543,0.623,0.901,0.0736,0.149,93.401,243520,4
1661,Diana Ross,My Old Piano,4d4yVNYVwxrNsy5ukJ4QTJ,0.49,1980,0.639,0.826,7,-7.85,0,0.0637,0.0971,0.00487,0.337,0.876,118.932,235200,4
1662,Australian Crawl,The Boys Light Up - Remastered 2013,687i9z2ZCKNfzpmzs7HxOu,0.61,1980,0.619,0.935,7,-7.158,1,0.0358,0.0968,0.000172,0.307,0.704,97.894,281467,4
1663,Dead Kennedys,Chemical Warfare,1O8DcSGRQW4BlhyqDIZPPF,0.31,1980,0.302,0.972,2,-3.041,1,0.179,0.674,0.0227,0.288,0.52,119.561,178560,4
1664,Teen Idles,Teen Idles,6GbIoHZQOYAHrFcXge2cVR,0.34,1980,0.315,0.844,11,-12.866,1,0.149,0.000653,0.916,0.472,0.606,163.638,44933,4
1665,Alabama,Tennessee River,5ldXAAci6XPD1pz7Nm2Q2V,0.32,1980,0.388,0.643,2,-8.599,1,0.0773,0.383,0.028,0.219,0.643,95.275,182667,4
1666,The Sound,Heartland,4uF85dRbjVARUMSJIasl7F,0.37,1980,0.213,0.941,7,-8.374,1,0.0615,8.8e-05,0.001,0.253,0.662,185.421,214667,4
1667,Raffi,Over in the Meadow,3F5IqCcPg0NSqJlpEtBpZK,0.32,1980,0.703,0.117,2,-16.819,1,0.184,0.918,0.0,0.0703,0.586,140.614,136920,4
1668,Eagles,Heartache Tonight - Live; 1999 Remaster,6exfsW3tiYeKR8tV5AUPlb,0.37,1980,0.655,0.761,7,-6.023,1,0.0442,0.0183,0.0606,0.983,0.628,114.257,273933,4
1669,Aurra,"Are You Single? - 12"" Version",39tyQ5UufSlLOM22jAnYsL,0.32,1980,0.793,0.75,7,-11.361,1,0.0667,0.0888,0.0478,0.125,0.92,107.849,391267,4
1670,REO Speedwagon,Follow My Heart,6FmhPm6kqu93t4MdoTP9AT,0.34,1980,0.439,0.964,2,-4.671,0,0.0761,0.251,0.0,0.0933,0.42,97.677,228027,4
1671,The Clash,Hitsville U.K. - Remastered,3F8ddXLIHVLdunzh6fLvKs,0.39,1980,0.613,0.957,0,-6.74,1,0.0388,0.0214,3.36e-06,0.158,0.715,100.476,261813,4
1672,Machine,There But for the Grace of God Go I - Remix,238ktHqrZJtfyoF1xcvfSR,0.34,1980,0.719,0.979,11,-4.984,0,0.182,0.339,0.00701,0.103,0.665,131.36,317733,4
1673,Los Humildes,Morena a la causa fuiste,5fx66ltdU1KrveQrao6Azv,0.36,1980,0.442,0.594,7,-4.268,1,0.04,0.236,0.0,0.115,0.692,199.299,181280,4
1674,U2,Out Of Control - Remastered 2008,7dni8dPFeedwSTX8hqcC3s,0.4,1980,0.208,0.878,1,-8.731,1,0.13,0.000378,0.012,0.0935,0.401,155.162,254040,4
1675,Camilo Sesto,Vivir Así Es Morir de Amor,0V5Gq7CgjkJZDv8oumHYJJ,0.49,1980,0.514,0.811,8,-6.223,1,0.0392,0.298,0.0,0.167,0.778,103.704,223760,4
1676,Andy Montañez,Milonga para una Niña,6R7XLFjRtQjH0zJA5ohOcS,0.44,1980,0.625,0.772,9,-4.819,1,0.0426,0.89,0.00331,0.0717,0.936,99.81,198583,4
1677,Thin Lizzy,Chinatown,1NBHVgmOSr8cgS6Xdk7xCy,0.31,1980,0.228,0.744,4,-14.551,0,0.0551,0.00636,0.788,0.741,0.568,150.949,283000,4
1678,Pretenders,Tattooed Love Boys - 2006 Remaster,3dXFWTTHi1yyb5kZgy5vbs,0.31,1980,0.631,0.887,7,-7.111,1,0.0429,0.000905,0.000112,0.132,0.781,121.355,179093,4
1679,Bunny Wailer,Hypocrite,0Npt7xXEzMtpkG8d6k7mQ4,0.38,1980,0.856,0.539,5,-13.749,1,0.0989,0.018,0.158,0.131,0.672,73.134,172667,4
1680,Black Sabbath,Wishing Well - 2008 Remaster,6CtaPSyIEzRXjvwbPm6FDG,0.32,1980,0.425,0.928,3,-5.973,0,0.054,0.000269,0.000131,0.26,0.646,143.167,247173,4
1681,Dead Kennedys,Viva Las Vegas,4B7FEzC5YbhZU4JmbsbqqA,0.31,1980,0.34,0.973,9,-3.77,1,0.0817,0.133,4.14e-05,0.0552,0.694,150.698,162307,4
1682,Sonidero,La Cumbia de las Iglesias,3G2jKh3V0rjtXhLsblSk3X,0.41,1980,0.563,0.602,8,-8.444,1,0.401,0.396,5.63e-05,0.0875,0.764,196.754,295936,4
1683,Gladys Knight & The Pips,Taste of Bitter Love,0EAtqMkJ13QYAN7QDcFiDs,0.43,1980,0.753,0.826,7,-5.547,0,0.0391,0.192,0.00936,0.0568,0.676,109.283,278627,4
1684,The Police,Bombs Away,7adlkPVhLGuSbM3hbSugds,0.36,1980,0.639,0.757,11,-6.042,0,0.0592,0.0425,0.000601,0.135,0.874,134.391,187880,4
1685,Billy Joel,Close to the Borderline,3aC44lW7PyOlDdWhLVYEWG,0.34,1980,0.607,0.799,7,-6.115,1,0.0869,0.017,0.0,0.0392,0.785,90.813,226600,4
1686,John Williams,The Duel,4jD8NK5zYi5ejf3krMkYfP,0.35,1980,0.156,0.369,7,-14.582,1,0.04,0.798,0.918,0.238,0.0723,79.677,242547,4
1687,Roberto Carlos,No Te Apartes de Mi (Não Se Afaste de Mim),52hEx4MsZVWn3Sak5zaw88,0.31,1980,0.576,0.63,0,-5.622,0,0.0283,0.493,1.54e-06,0.294,0.459,102.652,255893,4
1688,Shooting Star,Hang On for Your Life - Remastered,6iUMrDZ51se7QL8MTLc9xq,0.33,1980,0.292,0.853,2,-6.801,1,0.0481,0.000812,0.0,0.301,0.8,168.452,204760,4
1689,The Jacksons,Walk Right Now,636zOfAbRFPzeSImlRS3cm,0.38,1980,0.856,0.722,3,-7.631,1,0.0528,0.105,0.00316,0.0936,0.847,132.314,388587,4
1690,Julio Jaramillo,Te Odio y Te Quiero,1Pow8Tzgl0CE4xyetxIyId,0.49,1989,0.799,0.304,5,-17.951,1,0.0443,0.134,0.0,0.289,0.869,110.876,189577,4
1691,J.L.B. Y Cía,Tuya En Septiembre,2Tm3Dh14FuaZaXxV34VdBA,0.41,1989,0.523,0.717,9,-9.201,1,0.158,0.215,0.897,0.282,0.867,203.674,172347,4
1692,Willie Colón,El Gran Varon,3TyMFBLPobtMaH8oeY0sMP,0.37,1989,0.663,0.397,7,-15.567,0,0.0596,0.707,1.27e-06,0.0453,0.392,94.673,414380,4
1693,Antônio Carlos Jobim,Dindi - Live,48RHQgGgCGI0q2Wyyl4cJu,0.48,1989,0.345,0.111,2,-21.39,0,0.216,0.925,0.0,0.976,0.428,180.41,320520,3
1694,Rush,Show Don't Tell - 2004 Remaster,7kyZkuQ6syH7mvANlbJiXe,0.38,1989,0.586,0.785,0,-10.614,1,0.034,0.00248,0.0861,0.0777,0.543,115.788,300467,4
1695,Kim Waters,You Know That I Love You,6EH8UGJeOqiHCjF4PKPMWu,0.36,1989,0.747,0.443,6,-7.517,1,0.0282,0.114,0.215,0.12,0.695,95.981,269363,4
1696,Ministry,So What,6Hh5u5c6eTWLYE7R9RgL7M,0.37,1989,0.682,0.607,11,-12.646,0,0.0395,2.4e-05,0.384,0.178,0.512,129.58,493827,4
1697,Phil Collins,Find a Way to My Heart - 2016 Remaster,7qX9kU1qkM26o2r0iCls0Y,0.47,1989,0.372,0.839,0,-6.871,1,0.0407,0.245,0.000825,0.117,0.413,119.987,374680,4
1698,TKA,You Are the One,1YjT8Oigrk3zl2FfxzL0qF,0.36,1989,0.718,0.654,7,-12.516,1,0.0605,0.0144,0.324,0.18,0.696,120.059,291600,4
1699,Roy Orbison,California Blue,5yqVF4y7dq6AgnNCHnHZEA,0.51,1989,0.651,0.596,2,-12.561,1,0.0271,0.67,1.27e-05,0.376,0.695,105.679,235907,4
1700,Beastie Boys,What Comes Around,2exGztZ4FhpmrcYhwN4TQy,0.37,1989,0.722,0.512,3,-12.757,0,0.21,0.109,1.27e-06,0.162,0.944,87.624,187907,4
1701,Shirley Caesar,I Remember Mama,1tqxg3dZ16BSRvm0xbkuYG,0.37,1989,0.569,0.566,0,-12.554,0,0.0617,0.569,0.0,0.298,0.415,123.386,382867,4
1702,Chuckii Booker,Turned Away,7Akh21WwTaO2rlyH9xxCFg,0.36,1989,0.434,0.833,6,-9.018,1,0.048,0.0865,0.0486,0.117,0.786,189.645,343933,4
1703,Warrant,Big Talk,5QwzwrBOj8ZcYFlm6splOa,0.38,1989,0.533,0.783,1,-9.052,1,0.057,0.0307,8.37e-05,0.436,0.54,130.624,222840,4
1704,Luis Miguel,Decidete,1D3PG2OdbNWlq6nD7xYrgl,0.34,1989,0.614,0.904,9,-4.811,1,0.0375,0.63,0.0,0.336,0.772,135.606,183223,4
1705,Slaughter,Up All Night - Remastered,0bTeFVCGTA9QaRXscYHTyz,0.37,1989,0.488,0.881,2,-4.66,1,0.044,0.000771,0.00189,0.823,0.291,98.137,257293,4
1706,Marisela,Ahora No,3PnBtcGvH3eoxdblrog1ks,0.44,1989,0.794,0.413,9,-15.21,1,0.0339,0.674,2.52e-05,0.179,0.697,133.102,198000,4
1707,J.L.B. Y Cía,Vino Y Ron,4Ccy9S6wd8adctfbB2vxeC,0.41,1989,0.507,0.618,7,-8.418,1,0.159,0.358,0.00141,0.0526,0.843,204.002,193067,4
1708,Gloria Estefan,Here We Are,4asTNYhhrp323lLp81KIKQ,0.34,1989,0.694,0.467,9,-14.437,1,0.0329,0.639,1.61e-05,0.0869,0.63,142.132,289707,4
1709,Marisela,Muriendo de Amor,5pNlxf9MtEnPLVsjhKZ0Rg,0.45,1989,0.722,0.574,8,-15.882,1,0.0404,0.324,9.1e-05,0.0833,0.688,133.341,212427,4
1710,2 LIVE CREW,The F--k Shop,4plt8w3RVJ28s5FShYyvGR,0.37,1989,0.87,0.529,0,-12.297,1,0.0834,0.0155,0.000357,0.84,0.913,133.584,205133,4
1711,Elizabeth Cotten,Wilson rag,0f17rxB5YPXL5Pab3Yzsv0,0.38,1989,0.398,0.425,5,-17.765,0,0.0341,0.903,0.806,0.102,0.924,97.263,100693,4
1712,Debbie Gibson,Electric Youth,5zzFuyXkcB6gBqWMD78LJA,0.46,1989,0.7,0.915,0,-6.546,0,0.0542,0.375,0.00015,0.329,0.562,128.606,298373,4
